kind	width	height	shape	orientation	percent	across	requested	fill	layout	root	letter_jump	dialog
rail	1099	1100	smallBackdrop	portrait	18.8	5	5.29100529101	208	tv	125	shown	fullscreen
rail	1099	1100	square	portrait	15.6	6	6.45161290323	170	tv	125	shown	fullscreen
rail	1100	846	portrait	landscape	18.5	5	6.45161290323	171	mobile	90	shown	fullscreen
rail	1100	846	backdrop	landscape	23.1	4	4.29184549356	256	mobile	90	shown	fullscreen
rail	1100	846	smallBackdrop	landscape	15.5	6	6.45161290323	171	mobile	90	shown	fullscreen
rail	1100	846	square	landscape	18.5	5	6.45161290323	171	mobile	90	shown	fullscreen
rail	1100	846	portrait	landscape	18.5	5	6.45161290323	171	desktop	93	shown	fullscreen
rail	1100	846	backdrop	landscape	23.1	4	4.29184549356	256	desktop	93	shown	fullscreen
rail	1100	846	smallBackdrop	landscape	15.5	6	6.45161290323	171	desktop	93	shown	fullscreen
rail	1100	846	square	landscape	18.5	5	6.45161290323	171	desktop	93	shown	fullscreen
rail	1100	846	portrait	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1100	846	backdrop	landscape	23.5	4	4.29184549356	256	tv	125	shown	fullscreen
rail	1100	846	smallBackdrop	landscape	18.8	5	5.29100529101	208	tv	125	shown	fullscreen
rail	1100	846	square	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1100	847	portrait	landscape	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1100	847	backdrop	landscape	23.1	4	2.50000000000	440	mobile	90	shown	fullscreen
rail	1100	847	smallBackdrop	landscape	15.5	6	3.33333333333	330	mobile	90	shown	fullscreen
rail	1100	847	square	landscape	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1100	847	portrait	landscape	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1100	847	backdrop	landscape	23.1	4	2.50000000000	440	desktop	93	shown	fullscreen
rail	1100	847	smallBackdrop	landscape	15.5	6	3.33333333333	330	desktop	93	shown	fullscreen
rail	1100	847	square	landscape	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1100	847	portrait	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1100	847	backdrop	landscape	23.5	4	4.29184549356	256	tv	125	shown	fullscreen
rail	1100	847	smallBackdrop	landscape	18.8	5	5.29100529101	208	tv	125	shown	fullscreen
rail	1100	847	square	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1100	1100	portrait	landscape	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1100	1100	backdrop	landscape	23.1	4	2.50000000000	440	mobile	90	shown	fullscreen
rail	1100	1100	smallBackdrop	landscape	15.5	6	3.33333333333	330	mobile	90	shown	fullscreen
rail	1100	1100	square	landscape	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1100	1100	portrait	landscape	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1100	1100	backdrop	landscape	23.1	4	2.50000000000	440	desktop	93	shown	fullscreen
rail	1100	1100	smallBackdrop	landscape	15.5	6	3.33333333333	330	desktop	93	shown	fullscreen
rail	1100	1100	square	landscape	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1100	1100	portrait	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1100	1100	backdrop	landscape	23.5	4	4.29184549356	256	tv	125	shown	fullscreen
rail	1100	1100	smallBackdrop	landscape	18.8	5	5.29100529101	208	tv	125	shown	fullscreen
rail	1100	1100	square	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1100	1101	portrait	portrait	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1100	1101	backdrop	portrait	30	3	2.50000000000	440	mobile	90	shown	fullscreen
rail	1100	1101	smallBackdrop	portrait	30	3	3.33333333333	330	mobile	90	shown	fullscreen
rail	1100	1101	square	portrait	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1100	1101	portrait	portrait	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1100	1101	backdrop	portrait	30	3	2.50000000000	440	desktop	93	shown	fullscreen
rail	1100	1101	smallBackdrop	portrait	30	3	3.33333333333	330	desktop	93	shown	fullscreen
rail	1100	1101	square	portrait	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1100	1101	portrait	portrait	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1100	1101	backdrop	portrait	23.5	4	4.29184549356	256	tv	125	shown	fullscreen
rail	1100	1101	smallBackdrop	portrait	18.8	5	5.29100529101	208	tv	125	shown	fullscreen
rail	1100	1101	square	portrait	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1101	846	portrait	landscape	18.5	5	6.45161290323	171	mobile	90	shown	fullscreen
rail	1101	846	backdrop	landscape	23.1	4	4.29184549356	257	mobile	90	shown	fullscreen
rail	1101	846	smallBackdrop	landscape	15.5	6	6.45161290323	171	mobile	90	shown	fullscreen
rail	1101	846	square	landscape	18.5	5	6.45161290323	171	mobile	90	shown	fullscreen
rail	1101	846	portrait	landscape	18.5	5	6.45161290323	171	desktop	93	shown	fullscreen
rail	1101	846	backdrop	landscape	23.1	4	4.29184549356	257	desktop	93	shown	fullscreen
rail	1101	846	smallBackdrop	landscape	15.5	6	6.45161290323	171	desktop	93	shown	fullscreen
rail	1101	846	square	landscape	18.5	5	6.45161290323	171	desktop	93	shown	fullscreen
rail	1101	846	portrait	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1101	846	backdrop	landscape	23.5	4	4.29184549356	257	tv	125	shown	fullscreen
rail	1101	846	smallBackdrop	landscape	18.8	5	5.29100529101	208	tv	125	shown	fullscreen
rail	1101	846	square	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1101	847	portrait	landscape	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1101	847	backdrop	landscape	23.1	4	2.50000000000	440	mobile	90	shown	fullscreen
rail	1101	847	smallBackdrop	landscape	15.5	6	3.33333333333	330	mobile	90	shown	fullscreen
rail	1101	847	square	landscape	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1101	847	portrait	landscape	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1101	847	backdrop	landscape	23.1	4	2.50000000000	440	desktop	93	shown	fullscreen
rail	1101	847	smallBackdrop	landscape	15.5	6	3.33333333333	330	desktop	93	shown	fullscreen
rail	1101	847	square	landscape	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1101	847	portrait	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1101	847	backdrop	landscape	23.5	4	4.29184549356	257	tv	125	shown	fullscreen
rail	1101	847	smallBackdrop	landscape	18.8	5	5.29100529101	208	tv	125	shown	fullscreen
rail	1101	847	square	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1101	1101	portrait	landscape	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1101	1101	backdrop	landscape	23.1	4	2.50000000000	440	mobile	90	shown	fullscreen
rail	1101	1101	smallBackdrop	landscape	15.5	6	3.33333333333	330	mobile	90	shown	fullscreen
rail	1101	1101	square	landscape	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1101	1101	portrait	landscape	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1101	1101	backdrop	landscape	23.1	4	2.50000000000	440	desktop	93	shown	fullscreen
rail	1101	1101	smallBackdrop	landscape	15.5	6	3.33333333333	330	desktop	93	shown	fullscreen
rail	1101	1101	square	landscape	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1101	1101	portrait	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1101	1101	backdrop	landscape	23.5	4	4.29184549356	257	tv	125	shown	fullscreen
rail	1101	1101	smallBackdrop	landscape	18.8	5	5.29100529101	208	tv	125	shown	fullscreen
rail	1101	1101	square	landscape	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1101	1102	portrait	portrait	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1101	1102	backdrop	portrait	30	3	2.50000000000	440	mobile	90	shown	fullscreen
rail	1101	1102	smallBackdrop	portrait	30	3	3.33333333333	330	mobile	90	shown	fullscreen
rail	1101	1102	square	portrait	18.5	5	4.34782608696	253	mobile	90	shown	fullscreen
rail	1101	1102	portrait	portrait	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1101	1102	backdrop	portrait	30	3	2.50000000000	440	desktop	93	shown	fullscreen
rail	1101	1102	smallBackdrop	portrait	30	3	3.33333333333	330	desktop	93	shown	fullscreen
rail	1101	1102	square	portrait	18.5	5	4.34782608696	253	desktop	93	shown	fullscreen
rail	1101	1102	portrait	portrait	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1101	1102	backdrop	portrait	23.5	4	4.29184549356	257	tv	125	shown	fullscreen
rail	1101	1102	smallBackdrop	portrait	18.8	5	5.29100529101	208	tv	125	shown	fullscreen
rail	1101	1102	square	portrait	15.6	6	6.45161290323	171	tv	125	shown	fullscreen
rail	1119	860	portrait	landscape	18.5	5	6.45161290323	173	mobile	90	shown	fullscreen
rail	1119	860	backdrop	landscape	23.1	4	4.29184549356	261	mobile	90	shown	fullscreen
rail	1119	860	smallBackdrop	landscape	15.5	6	6.45161290323	173	mobile	90	shown	fullscreen
rail	1119	860	square	landscape	18.5	5	6.45161290323	173	mobile	90	shown	fullscreen
rail	1119	860	portrait	landscape	18.5	5	6.45161290323	173	desktop	93	shown	fullscreen
rail	1119	860	backdrop	landscape	23.1	4	4.29184549356	261	desktop	93	shown	fullscreen
rail	1119	860	smallBackdrop	landscape	15.5	6	6.45161290323	173	desktop	93	shown	fullscreen
rail	1119	860	square	landscape	18.5	5	6.45161290323	173	desktop	93	shown	fullscreen
rail	1119	860	portrait	landscape	15.6	6	6.45161290323	173	tv	125	shown	fullscreen
rail	1119	860	backdrop	landscape	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1119	860	smallBackdrop	landscape	18.8	5	5.29100529101	211	tv	125	shown	fullscreen
rail	1119	860	square	landscape	15.6	6	6.45161290323	173	tv	125	shown	fullscreen
rail	1119	861	portrait	landscape	18.5	5	4.34782608696	257	mobile	90	shown	fullscreen
rail	1119	861	backdrop	landscape	23.1	4	2.50000000000	448	mobile	90	shown	fullscreen
rail	1119	861	smallBackdrop	landscape	15.5	6	3.33333333333	336	mobile	90	shown	fullscreen
rail	1119	861	square	landscape	18.5	5	4.34782608696	257	mobile	90	shown	fullscreen
rail	1119	861	portrait	landscape	18.5	5	4.34782608696	257	desktop	93	shown	fullscreen
rail	1119	861	backdrop	landscape	23.1	4	2.50000000000	448	desktop	93	shown	fullscreen
rail	1119	861	smallBackdrop	landscape	15.5	6	3.33333333333	336	desktop	93	shown	fullscreen
rail	1119	861	square	landscape	18.5	5	4.34782608696	257	desktop	93	shown	fullscreen
rail	1119	861	portrait	landscape	15.6	6	6.45161290323	173	tv	125	shown	fullscreen
rail	1119	861	backdrop	landscape	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1119	861	smallBackdrop	landscape	18.8	5	5.29100529101	211	tv	125	shown	fullscreen
rail	1119	861	square	landscape	15.6	6	6.45161290323	173	tv	125	shown	fullscreen
rail	1119	1119	portrait	landscape	18.5	5	4.34782608696	257	mobile	90	shown	fullscreen
rail	1119	1119	backdrop	landscape	23.1	4	2.50000000000	448	mobile	90	shown	fullscreen
rail	1119	1119	smallBackdrop	landscape	15.5	6	3.33333333333	336	mobile	90	shown	fullscreen
rail	1119	1119	square	landscape	18.5	5	4.34782608696	257	mobile	90	shown	fullscreen
rail	1119	1119	portrait	landscape	18.5	5	4.34782608696	257	desktop	93	shown	fullscreen
rail	1119	1119	backdrop	landscape	23.1	4	2.50000000000	448	desktop	93	shown	fullscreen
rail	1119	1119	smallBackdrop	landscape	15.5	6	3.33333333333	336	desktop	93	shown	fullscreen
rail	1119	1119	square	landscape	18.5	5	4.34782608696	257	desktop	93	shown	fullscreen
rail	1119	1119	portrait	landscape	15.6	6	6.45161290323	173	tv	125	shown	fullscreen
rail	1119	1119	backdrop	landscape	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1119	1119	smallBackdrop	landscape	18.8	5	5.29100529101	211	tv	125	shown	fullscreen
rail	1119	1119	square	landscape	15.6	6	6.45161290323	173	tv	125	shown	fullscreen
rail	1119	1120	portrait	portrait	18.5	5	4.34782608696	257	mobile	90	shown	fullscreen
rail	1119	1120	backdrop	portrait	30	3	2.50000000000	448	mobile	90	shown	fullscreen
rail	1119	1120	smallBackdrop	portrait	30	3	3.33333333333	336	mobile	90	shown	fullscreen
rail	1119	1120	square	portrait	18.5	5	4.34782608696	257	mobile	90	shown	fullscreen
rail	1119	1120	portrait	portrait	18.5	5	4.34782608696	257	desktop	93	shown	fullscreen
rail	1119	1120	backdrop	portrait	30	3	2.50000000000	448	desktop	93	shown	fullscreen
rail	1119	1120	smallBackdrop	portrait	30	3	3.33333333333	336	desktop	93	shown	fullscreen
rail	1119	1120	square	portrait	18.5	5	4.34782608696	257	desktop	93	shown	fullscreen
rail	1119	1120	portrait	portrait	15.6	6	6.45161290323	173	tv	125	shown	fullscreen
rail	1119	1120	backdrop	portrait	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1119	1120	smallBackdrop	portrait	18.8	5	5.29100529101	211	tv	125	shown	fullscreen
rail	1119	1120	square	portrait	15.6	6	6.45161290323	173	tv	125	shown	fullscreen
rail	1120	861	portrait	landscape	18.5	5	6.45161290323	174	mobile	90	shown	fullscreen
rail	1120	861	backdrop	landscape	23.1	4	4.29184549356	261	mobile	90	shown	fullscreen
rail	1120	861	smallBackdrop	landscape	15.5	6	6.45161290323	174	mobile	90	shown	fullscreen
rail	1120	861	square	landscape	18.5	5	6.45161290323	174	mobile	90	shown	fullscreen
rail	1120	861	portrait	landscape	18.5	5	6.45161290323	174	desktop	93	shown	fullscreen
rail	1120	861	backdrop	landscape	23.1	4	4.29184549356	261	desktop	93	shown	fullscreen
rail	1120	861	smallBackdrop	landscape	15.5	6	6.45161290323	174	desktop	93	shown	fullscreen
rail	1120	861	square	landscape	18.5	5	6.45161290323	174	desktop	93	shown	fullscreen
rail	1120	861	portrait	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1120	861	backdrop	landscape	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1120	861	smallBackdrop	landscape	18.8	5	5.29100529101	212	tv	125	shown	fullscreen
rail	1120	861	square	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1120	862	portrait	landscape	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1120	862	backdrop	landscape	23.1	4	2.50000000000	448	mobile	90	shown	fullscreen
rail	1120	862	smallBackdrop	landscape	15.5	6	3.33333333333	336	mobile	90	shown	fullscreen
rail	1120	862	square	landscape	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1120	862	portrait	landscape	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1120	862	backdrop	landscape	23.1	4	2.50000000000	448	desktop	93	shown	fullscreen
rail	1120	862	smallBackdrop	landscape	15.5	6	3.33333333333	336	desktop	93	shown	fullscreen
rail	1120	862	square	landscape	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1120	862	portrait	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1120	862	backdrop	landscape	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1120	862	smallBackdrop	landscape	18.8	5	5.29100529101	212	tv	125	shown	fullscreen
rail	1120	862	square	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1120	1120	portrait	landscape	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1120	1120	backdrop	landscape	23.1	4	2.50000000000	448	mobile	90	shown	fullscreen
rail	1120	1120	smallBackdrop	landscape	15.5	6	3.33333333333	336	mobile	90	shown	fullscreen
rail	1120	1120	square	landscape	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1120	1120	portrait	landscape	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1120	1120	backdrop	landscape	23.1	4	2.50000000000	448	desktop	93	shown	fullscreen
rail	1120	1120	smallBackdrop	landscape	15.5	6	3.33333333333	336	desktop	93	shown	fullscreen
rail	1120	1120	square	landscape	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1120	1120	portrait	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1120	1120	backdrop	landscape	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1120	1120	smallBackdrop	landscape	18.8	5	5.29100529101	212	tv	125	shown	fullscreen
rail	1120	1120	square	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1120	1121	portrait	portrait	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1120	1121	backdrop	portrait	30	3	2.50000000000	448	mobile	90	shown	fullscreen
rail	1120	1121	smallBackdrop	portrait	30	3	3.33333333333	336	mobile	90	shown	fullscreen
rail	1120	1121	square	portrait	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1120	1121	portrait	portrait	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1120	1121	backdrop	portrait	30	3	2.50000000000	448	desktop	93	shown	fullscreen
rail	1120	1121	smallBackdrop	portrait	30	3	3.33333333333	336	desktop	93	shown	fullscreen
rail	1120	1121	square	portrait	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1120	1121	portrait	portrait	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1120	1121	backdrop	portrait	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1120	1121	smallBackdrop	portrait	18.8	5	5.29100529101	212	tv	125	shown	fullscreen
rail	1120	1121	square	portrait	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1121	862	portrait	landscape	18.5	5	6.45161290323	174	mobile	90	shown	fullscreen
rail	1121	862	backdrop	landscape	23.1	4	4.29184549356	261	mobile	90	shown	fullscreen
rail	1121	862	smallBackdrop	landscape	15.5	6	6.45161290323	174	mobile	90	shown	fullscreen
rail	1121	862	square	landscape	18.5	5	6.45161290323	174	mobile	90	shown	fullscreen
rail	1121	862	portrait	landscape	18.5	5	6.45161290323	174	desktop	93	shown	fullscreen
rail	1121	862	backdrop	landscape	23.1	4	4.29184549356	261	desktop	93	shown	fullscreen
rail	1121	862	smallBackdrop	landscape	15.5	6	6.45161290323	174	desktop	93	shown	fullscreen
rail	1121	862	square	landscape	18.5	5	6.45161290323	174	desktop	93	shown	fullscreen
rail	1121	862	portrait	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1121	862	backdrop	landscape	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1121	862	smallBackdrop	landscape	18.8	5	5.29100529101	212	tv	125	shown	fullscreen
rail	1121	862	square	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1121	863	portrait	landscape	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1121	863	backdrop	landscape	23.1	4	2.50000000000	448	mobile	90	shown	fullscreen
rail	1121	863	smallBackdrop	landscape	15.5	6	3.33333333333	336	mobile	90	shown	fullscreen
rail	1121	863	square	landscape	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1121	863	portrait	landscape	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1121	863	backdrop	landscape	23.1	4	2.50000000000	448	desktop	93	shown	fullscreen
rail	1121	863	smallBackdrop	landscape	15.5	6	3.33333333333	336	desktop	93	shown	fullscreen
rail	1121	863	square	landscape	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1121	863	portrait	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1121	863	backdrop	landscape	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1121	863	smallBackdrop	landscape	18.8	5	5.29100529101	212	tv	125	shown	fullscreen
rail	1121	863	square	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1121	1121	portrait	landscape	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1121	1121	backdrop	landscape	23.1	4	2.50000000000	448	mobile	90	shown	fullscreen
rail	1121	1121	smallBackdrop	landscape	15.5	6	3.33333333333	336	mobile	90	shown	fullscreen
rail	1121	1121	square	landscape	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1121	1121	portrait	landscape	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1121	1121	backdrop	landscape	23.1	4	2.50000000000	448	desktop	93	shown	fullscreen
rail	1121	1121	smallBackdrop	landscape	15.5	6	3.33333333333	336	desktop	93	shown	fullscreen
rail	1121	1121	square	landscape	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1121	1121	portrait	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1121	1121	backdrop	landscape	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1121	1121	smallBackdrop	landscape	18.8	5	5.29100529101	212	tv	125	shown	fullscreen
rail	1121	1121	square	landscape	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1121	1122	portrait	portrait	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1121	1122	backdrop	portrait	30	3	2.50000000000	448	mobile	90	shown	fullscreen
rail	1121	1122	smallBackdrop	portrait	30	3	3.33333333333	336	mobile	90	shown	fullscreen
rail	1121	1122	square	portrait	18.5	5	4.34782608696	258	mobile	90	shown	fullscreen
rail	1121	1122	portrait	portrait	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1121	1122	backdrop	portrait	30	3	2.50000000000	448	desktop	93	shown	fullscreen
rail	1121	1122	smallBackdrop	portrait	30	3	3.33333333333	336	desktop	93	shown	fullscreen
rail	1121	1122	square	portrait	18.5	5	4.34782608696	258	desktop	93	shown	fullscreen
rail	1121	1122	portrait	portrait	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1121	1122	backdrop	portrait	23.5	4	4.29184549356	261	tv	125	shown	fullscreen
rail	1121	1122	smallBackdrop	portrait	18.8	5	5.29100529101	212	tv	125	shown	fullscreen
rail	1121	1122	square	portrait	15.6	6	6.45161290323	174	tv	125	shown	fullscreen
rail	1199	922	portrait	landscape	18.5	5	6.45161290323	186	mobile	90	shown	fullscreen
rail	1199	922	backdrop	landscape	23.1	4	4.29184549356	279	mobile	90	shown	fullscreen
rail	1199	922	smallBackdrop	landscape	15.5	6	6.45161290323	186	mobile	90	shown	fullscreen
rail	1199	922	square	landscape	18.5	5	6.45161290323	186	mobile	90	shown	fullscreen
rail	1199	922	portrait	landscape	18.5	5	6.45161290323	186	desktop	93	shown	fullscreen
rail	1199	922	backdrop	landscape	23.1	4	4.29184549356	279	desktop	93	shown	fullscreen
rail	1199	922	smallBackdrop	landscape	15.5	6	6.45161290323	186	desktop	93	shown	fullscreen
rail	1199	922	square	landscape	18.5	5	6.45161290323	186	desktop	93	shown	fullscreen
rail	1199	922	portrait	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1199	922	backdrop	landscape	23.5	4	4.29184549356	279	tv	125	shown	fullscreen
rail	1199	922	smallBackdrop	landscape	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1199	922	square	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1199	923	portrait	landscape	18.5	5	4.34782608696	276	mobile	90	shown	fullscreen
rail	1199	923	backdrop	landscape	23.1	4	2.50000000000	480	mobile	90	shown	fullscreen
rail	1199	923	smallBackdrop	landscape	15.5	6	3.33333333333	360	mobile	90	shown	fullscreen
rail	1199	923	square	landscape	18.5	5	4.34782608696	276	mobile	90	shown	fullscreen
rail	1199	923	portrait	landscape	18.5	5	4.34782608696	276	desktop	93	shown	fullscreen
rail	1199	923	backdrop	landscape	23.1	4	2.50000000000	480	desktop	93	shown	fullscreen
rail	1199	923	smallBackdrop	landscape	15.5	6	3.33333333333	360	desktop	93	shown	fullscreen
rail	1199	923	square	landscape	18.5	5	4.34782608696	276	desktop	93	shown	fullscreen
rail	1199	923	portrait	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1199	923	backdrop	landscape	23.5	4	4.29184549356	279	tv	125	shown	fullscreen
rail	1199	923	smallBackdrop	landscape	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1199	923	square	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1199	1199	portrait	landscape	18.5	5	4.34782608696	276	mobile	90	shown	fullscreen
rail	1199	1199	backdrop	landscape	23.1	4	2.50000000000	480	mobile	90	shown	fullscreen
rail	1199	1199	smallBackdrop	landscape	15.5	6	3.33333333333	360	mobile	90	shown	fullscreen
rail	1199	1199	square	landscape	18.5	5	4.34782608696	276	mobile	90	shown	fullscreen
rail	1199	1199	portrait	landscape	18.5	5	4.34782608696	276	desktop	93	shown	fullscreen
rail	1199	1199	backdrop	landscape	23.1	4	2.50000000000	480	desktop	93	shown	fullscreen
rail	1199	1199	smallBackdrop	landscape	15.5	6	3.33333333333	360	desktop	93	shown	fullscreen
rail	1199	1199	square	landscape	18.5	5	4.34782608696	276	desktop	93	shown	fullscreen
rail	1199	1199	portrait	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1199	1199	backdrop	landscape	23.5	4	4.29184549356	279	tv	125	shown	fullscreen
rail	1199	1199	smallBackdrop	landscape	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1199	1199	square	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1199	1200	portrait	portrait	18.5	5	4.34782608696	276	mobile	90	shown	fullscreen
rail	1199	1200	backdrop	portrait	30	3	2.50000000000	480	mobile	90	shown	fullscreen
rail	1199	1200	smallBackdrop	portrait	30	3	3.33333333333	360	mobile	90	shown	fullscreen
rail	1199	1200	square	portrait	18.5	5	4.34782608696	276	mobile	90	shown	fullscreen
rail	1199	1200	portrait	portrait	18.5	5	4.34782608696	276	desktop	93	shown	fullscreen
rail	1199	1200	backdrop	portrait	30	3	2.50000000000	480	desktop	93	shown	fullscreen
rail	1199	1200	smallBackdrop	portrait	30	3	3.33333333333	360	desktop	93	shown	fullscreen
rail	1199	1200	square	portrait	18.5	5	4.34782608696	276	desktop	93	shown	fullscreen
rail	1199	1200	portrait	portrait	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1199	1200	backdrop	portrait	23.5	4	4.29184549356	279	tv	125	shown	fullscreen
rail	1199	1200	smallBackdrop	portrait	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1199	1200	square	portrait	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1200	923	portrait	landscape	15.5	6	6.45161290323	186	mobile	90	shown	fullscreen
rail	1200	923	backdrop	landscape	23.1	4	4.29184549356	280	mobile	90	shown	fullscreen
rail	1200	923	smallBackdrop	landscape	23.1	4	6.45161290323	186	mobile	90	shown	fullscreen
rail	1200	923	square	landscape	15.5	6	6.45161290323	186	mobile	90	shown	fullscreen
rail	1200	923	portrait	landscape	15.5	6	6.45161290323	186	desktop	93	shown	fullscreen
rail	1200	923	backdrop	landscape	23.1	4	4.29184549356	280	desktop	93	shown	fullscreen
rail	1200	923	smallBackdrop	landscape	23.1	4	6.45161290323	186	desktop	93	shown	fullscreen
rail	1200	923	square	landscape	15.5	6	6.45161290323	186	desktop	93	shown	fullscreen
